online_order,book_table,votes,location,rest_type,cuisines,Cost2plates,Type,Is_Success
No,No,4,Rajajinagar,"Bakery, Dessert Parlor",others,500.0,Desserts,0
No,No,0,Rajajinagar,Bakery,Bakery,400.0,Desserts,1
No,No,0,Rajajinagar,Sweet Shop,"Mithai, Street Food",450.0,Desserts,1
Yes,No,0,Rajajinagar,others,others,200.0,Desserts,1
No,No,4,Rajajinagar,Bakery,Bakery,300.0,Desserts,0
No,No,8,Rajajinagar,Dessert Parlor,Desserts,100.0,Desserts,0
No,No,10,Rajajinagar,Quick Bites,Fast Food,300.0,Desserts,0
No,No,6,Rajajinagar,Dessert Parlor,Ice Cream,200.0,Desserts,0
No,No,28,Rajajinagar,Dessert Parlor,Desserts,300.0,Desserts,0
No,No,0,Rajajinagar,Dessert Parlor,Desserts,200.0,Desserts,1
No,No,15,Rajajinagar,Sweet Shop,others,100.0,Desserts,0
No,No,0,Rajajinagar,others,others,300.0,Desserts,1
No,No,0,Rajajinagar,Dessert Parlor,Desserts,300.0,Desserts,1
No,No,12,Rajajinagar,Bakery,"Bakery, Desserts",500.0,Desserts,0
No,No,0,Rajajinagar,Dessert Parlor,Desserts,300.0,Desserts,1
No,No,0,Rajajinagar,Sweet Shop,others,500.0,Desserts,1
No,No,7,Rajajinagar,Dessert Parlor,"Ice Cream, Desserts",150.0,Desserts,0
Yes,No,24,Rajajinagar,Sweet Shop,"Mithai, Street Food",250.0,Desserts,0
No,No,53,Rajajinagar,"Takeaway, Delivery","Mithai, Street Food",250.0,Desserts,0
No,No,8,Rajajinagar,"Bakery, Dessert Parlor",others,100.0,Desserts,0
Yes,Yes,397,others,"Casual Dining, Cafe",others,600.0,Desserts,1
Yes,No,35,others,Dessert Parlor,Desserts,250.0,Desserts,1
No,No,148,others,Dessert Parlor,others,200.0,Desserts,1
Yes,No,179,others,Dessert Parlor,"Desserts, Ice Cream",500.0,Desserts,1
Yes,No,10,others,"Dessert Parlor, Quick Bites",others,200.0,Desserts,0
No,No,23,others,Dessert Parlor,Ice Cream,300.0,Desserts,0
Yes,No,61,others,Sweet Shop,"Mithai, Street Food",100.0,Desserts,1
Yes,No,43,others,Dessert Parlor,"Ice Cream, Desserts",200.0,Desserts,1
Yes,No,99,others,Cafe,others,500.0,Desserts,0
No,No,57,others,Quick Bites,Desserts,600.0,Desserts,1
Yes,No,75,others,Dessert Parlor,Desserts,350.0,Desserts,1
Yes,No,0,others,"Sweet Shop, Quick Bites","Mithai, Street Food",200.0,Desserts,1
No,No,16,others,"Takeaway, Delivery",Desserts,300.0,Desserts,0
No,No,0,others,Bakery,Bakery,200.0,Desserts,1
No,No,0,others,Dessert Parlor,others,400.0,Desserts,1
No,No,0,others,Sweet Shop,others,400.0,Desserts,1
No,No,7,others,Dessert Parlor,Desserts,100.0,Desserts,0
No,No,49,others,"Sweet Shop, Quick Bites",others,250.0,Desserts,0
No,No,46,others,"Bakery, Dessert Parlor","Bakery, Desserts",200.0,Desserts,1
No,No,39,others,others,others,400.0,Desserts,0
No,No,0,others,Bakery,Bakery,400.0,Desserts,1
No,No,236,others,Dessert Parlor,Desserts,500.0,Desserts,1
Yes,No,406,others,Dessert Parlor,"Ice Cream, Desserts",400.0,Desserts,1
Yes,No,290,Malleshwaram,"Cafe, Dessert Parlor",others,700.0,Desserts,1
No,No,108,Malleshwaram,Dessert Parlor,"Desserts, Ice Cream",250.0,Desserts,1
No,No,133,Malleshwaram,Bakery,others,250.0,Desserts,1
Yes,No,72,Malleshwaram,others,others,150.0,Desserts,1
Yes,No,28,Malleshwaram,Bakery,"Bakery, Desserts",500.0,Desserts,1
Yes,No,10,others,Dessert Parlor,others,300.0,Desserts,0
Yes,No,25,Malleshwaram,Dessert Parlor,"Ice Cream, Desserts",200.0,Desserts,1
No,No,10,Malleshwaram,Dessert Parlor,Desserts,100.0,Desserts,0
Yes,No,4,Malleshwaram,"Takeaway, Delivery",Bakery,200.0,Desserts,0
No,No,28,Malleshwaram,Sweet Shop,"Mithai, Street Food",300.0,Desserts,1
Yes,No,197,Malleshwaram,Dessert Parlor,"Desserts, Beverages",300.0,Desserts,1
No,No,8,Malleshwaram,"Bakery, Dessert Parlor",Desserts,150.0,Desserts,0
No,No,5,Malleshwaram,Sweet Shop,others,300.0,Desserts,0
No,No,12,Malleshwaram,others,Desserts,100.0,Desserts,0
No,No,46,Malleshwaram,Food Court,"Desserts, Ice Cream",150.0,Desserts,1
No,No,0,Malleshwaram,Bakery,Bakery,300.0,Desserts,1
Yes,No,31,Malleshwaram,Dessert Parlor,Bakery,150.0,Desserts,0
Yes,No,27,Malleshwaram,Sweet Shop,others,250.0,Desserts,0
No,No,4,Malleshwaram,Sweet Shop,others,150.0,Desserts,0
Yes,No,4,Malleshwaram,Dessert Parlor,"Ice Cream, Desserts",250.0,Desserts,0
No,No,7,Malleshwaram,Cafe,Cafe,1000.0,Desserts,0
Yes,No,17,Malleshwaram,Dessert Parlor,Desserts,400.0,Desserts,0
No,No,0,others,Sweet Shop,others,250.0,Desserts,1
No,No,0,Malleshwaram,Cafe,Cafe,300.0,Desserts,1
No,No,0,Malleshwaram,Dessert Parlor,"Ice Cream, Desserts",250.0,Desserts,1
No,No,0,others,Bakery,"Bakery, Desserts",500.0,Desserts,1
Yes,No,10,Malleshwaram,others,"Desserts, Bakery",250.0,Desserts,0
No,No,16,Malleshwaram,Food Court,"Fast Food, Beverages",400.0,Desserts,1
No,No,81,Malleshwaram,Dessert Parlor,Ice Cream,100.0,Desserts,1
No,No,12,Malleshwaram,Dessert Parlor,Desserts,150.0,Desserts,0
No,No,9,others,"Sweet Shop, Quick Bites","Mithai, Street Food",150.0,Desserts,0
No,No,96,Malleshwaram,Food Court,others,250.0,Desserts,1
No,No,51,Malleshwaram,Dessert Parlor,others,200.0,Desserts,1
No,No,17,Malleshwaram,Dessert Parlor,Desserts,400.0,Desserts,0
No,No,0,Malleshwaram,Beverage Shop,others,150.0,Desserts,1
No,No,0,Malleshwaram,Bakery,Bakery,150.0,Desserts,1
No,No,0,Malleshwaram,Dessert Parlor,"Desserts, Ice Cream",200.0,Desserts,1
Yes,No,131,Malleshwaram,Food Court,others,450.0,Desserts,1
Yes,No,360,Malleshwaram,Food Court,Desserts,300.0,Desserts,1
Yes,No,143,Malleshwaram,Dessert Parlor,"Ice Cream, Desserts",400.0,Desserts,1
No,Yes,1103,Rajajinagar,"Bar, Casual Dining",others,1650.0,Dine-out,1
Yes,Yes,2423,Rajajinagar,"Casual Dining, Bar",others,1100.0,Dine-out,1
No,Yes,1284,Rajajinagar,Casual Dining,others,1600.0,Dine-out,1
Yes,No,74,Rajajinagar,Casual Dining,others,500.0,Dine-out,1
No,No,690,Rajajinagar,Casual Dining,South Indian,400.0,Dine-out,1
No,No,818,Rajajinagar,Casual Dining,others,600.0,Dine-out,1
No,Yes,858,Rajajinagar,Casual Dining,others,800.0,Dine-out,1
Yes,No,568,Rajajinagar,Casual Dining,others,700.0,Dine-out,1
No,Yes,617,Rajajinagar,others,others,1800.0,Dine-out,1
Yes,No,591,Rajajinagar,Casual Dining,others,700.0,Dine-out,1
Yes,No,633,Rajajinagar,Casual Dining,others,750.0,Dine-out,1
Yes,Yes,676,Rajajinagar,Casual Dining,others,900.0,Dine-out,1
Yes,Yes,428,Rajajinagar,Casual Dining,others,1100.0,Dine-out,1
Yes,No,335,Rajajinagar,Casual Dining,others,450.0,Dine-out,1
No,No,930,Rajajinagar,"Casual Dining, Bar",others,800.0,Dine-out,1
No,No,103,Rajajinagar,"Casual Dining, Bar",others,900.0,Dine-out,0
Yes,No,320,Rajajinagar,Casual Dining,others,800.0,Dine-out,1
No,Yes,620,Rajajinagar,Casual Dining,others,1000.0,Dine-out,1
Yes,No,502,Rajajinagar,Casual Dining,"North Indian, Chinese",600.0,Dine-out,1
Yes,No,149,Rajajinagar,Casual Dining,Chinese,700.0,Dine-out,1
No,No,73,Rajajinagar,Quick Bites,"South Indian, Chinese",400.0,Dine-out,0
No,Yes,137,Rajajinagar,Casual Dining,others,700.0,Dine-out,1
No,No,81,Rajajinagar,Casual Dining,"North Indian, South Indian, Chinese",600.0,Dine-out,0
Yes,No,94,Rajajinagar,Quick Bites,others,350.0,Dine-out,0
Yes,No,44,Rajajinagar,Casual Dining,others,650.0,Dine-out,0
No,No,28,Rajajinagar,Quick Bites,others,450.0,Dine-out,0
No,No,10,Rajajinagar,Bar,others,1800.0,Dine-out,0
No,No,18,Rajajinagar,Casual Dining,North Indian,750.0,Dine-out,0
Yes,No,180,Rajajinagar,Casual Dining,others,500.0,Dine-out,0
Yes,No,27,Rajajinagar,Casual Dining,South Indian,500.0,Dine-out,1
Yes,No,20,Rajajinagar,Quick Bites,others,400.0,Dine-out,1
Yes,Yes,57,Rajajinagar,Casual Dining,others,900.0,Dine-out,0
No,No,97,Rajajinagar,others,"North Indian, South Indian, Chinese",1000.0,Dine-out,0
No,No,0,Rajajinagar,Casual Dining,"Chinese, North Indian",650.0,Dine-out,1
No,No,0,Rajajinagar,Quick Bites,North Indian,400.0,Dine-out,1
Yes,No,349,Rajajinagar,Casual Dining,others,600.0,Dine-out,0
No,No,0,Rajajinagar,Quick Bites,others,250.0,Dine-out,1
No,No,0,Rajajinagar,Quick Bites,others,400.0,Dine-out,1
Yes,No,4,Rajajinagar,Casual Dining,others,450.0,Dine-out,0
Yes,No,10,Rajajinagar,Casual Dining,"South Indian, North Indian, Chinese",600.0,Dine-out,0
Yes,No,0,Rajajinagar,Kiosk,others,150.0,Dine-out,1
No,No,0,Rajajinagar,Quick Bites,"South Indian, North Indian, Chinese",400.0,Dine-out,1
No,No,0,others,Quick Bites,"South Indian, Biryani",300.0,Dine-out,1
Yes,No,590,Rajajinagar,Casual Dining,others,600.0,Dine-out,0
No,No,15,Rajajinagar,Casual Dining,others,700.0,Dine-out,0
No,No,31,Rajajinagar,Casual Dining,"North Indian, Fast Food",500.0,Dine-out,0
No,No,7,Rajajinagar,Casual Dining,"North Indian, Chinese",700.0,Dine-out,0
No,No,5,Rajajinagar,Casual Dining,"North Indian, Chinese, Biryani",550.0,Dine-out,0
No,No,5,Rajajinagar,Quick Bites,"South Indian, Chinese",300.0,Dine-out,0
No,No,4,Rajajinagar,Quick Bites,others,400.0,Dine-out,0
No,No,4,Rajajinagar,Casual Dining,"North Indian, Chinese",1000.0,Dine-out,0
No,No,8,Rajajinagar,"Casual Dining, Bar","North Indian, South Indian, Chinese",800.0,Dine-out,0
No,No,21,Rajajinagar,Quick Bites,"South Indian, North Indian, Chinese",300.0,Dine-out,0
No,No,6,Rajajinagar,Quick Bites,South Indian,400.0,Dine-out,0
No,No,84,Rajajinagar,"Casual Dining, Bar",others,1200.0,Dine-out,1
Yes,No,96,Rajajinagar,Casual Dining,others,400.0,Dine-out,0
No,No,9,Rajajinagar,Casual Dining,others,550.0,Dine-out,0
Yes,No,75,Rajajinagar,Casual Dining,others,850.0,Dine-out,0
No,No,332,Rajajinagar,Quick Bites,"South Indian, Biryani",300.0,Dine-out,1
Yes,No,216,Rajajinagar,Quick Bites,"Biryani, Kebab",400.0,Dine-out,1
No,No,10,Rajajinagar,Quick Bites,South Indian,300.0,Dine-out,0
No,No,6,Rajajinagar,Quick Bites,others,400.0,Dine-out,0
Yes,No,0,Rajajinagar,Quick Bites,others,250.0,Dine-out,1
Yes,No,18,Rajajinagar,Quick Bites,others,200.0,Dine-out,0
Yes,No,32,Rajajinagar,Quick Bites,others,800.0,Dine-out,1
Yes,No,101,Rajajinagar,Quick Bites,others,400.0,Dine-out,0
Yes,No,392,Rajajinagar,Quick Bites,others,400.0,Dine-out,1
Yes,No,6,Rajajinagar,Quick Bites,others,200.0,Dine-out,0
Yes,No,74,Rajajinagar,Quick Bites,others,350.0,Dine-out,1
Yes,No,98,Rajajinagar,Quick Bites,South Indian,300.0,Dine-out,1
No,No,102,Rajajinagar,Quick Bites,Biryani,350.0,Dine-out,1
Yes,No,297,Rajajinagar,Quick Bites,"Biryani, Kebab",400.0,Dine-out,0
Yes,No,63,Rajajinagar,Quick Bites,North Indian,350.0,Dine-out,1
Yes,No,266,Rajajinagar,Food Court,others,600.0,Dine-out,1
Yes,No,397,Rajajinagar,Quick Bites,North Indian,450.0,Dine-out,1
Yes,No,11,Rajajinagar,Quick Bites,others,300.0,Dine-out,0
Yes,No,89,Rajajinagar,Quick Bites,others,200.0,Dine-out,0
No,No,46,Rajajinagar,Quick Bites,Biryani,300.0,Dine-out,0
No,No,21,Rajajinagar,Quick Bites,Chinese,200.0,Dine-out,0
No,No,75,Rajajinagar,Quick Bites,others,300.0,Dine-out,0
No,No,9,Rajajinagar,Quick Bites,others,400.0,Dine-out,0
No,No,38,Rajajinagar,Quick Bites,others,350.0,Dine-out,0
No,No,4,Rajajinagar,Quick Bites,"North Indian, South Indian, Chinese",300.0,Dine-out,0
No,No,5,Rajajinagar,Quick Bites,others,200.0,Dine-out,0
Yes,No,89,Rajajinagar,Quick Bites,others,200.0,Dine-out,0
Yes,No,0,Rajajinagar,Quick Bites,others,250.0,Dine-out,1
Yes,No,99,Rajajinagar,Quick Bites,Fast Food,300.0,Dine-out,1
No,No,4,Rajajinagar,Quick Bites,others,200.0,Dine-out,0
Yes,No,9,Rajajinagar,Quick Bites,South Indian,350.0,Dine-out,0
Yes,No,162,Rajajinagar,Quick Bites,others,400.0,Dine-out,0
Yes,No,10,Rajajinagar,Quick Bites,"South Indian, Biryani",400.0,Dine-out,0
Yes,No,10,Rajajinagar,Quick Bites,others,300.0,Dine-out,0
Yes,No,89,Rajajinagar,Quick Bites,others,400.0,Dine-out,1
Yes,No,43,Rajajinagar,Quick Bites,others,300.0,Dine-out,1
Yes,No,30,Rajajinagar,Quick Bites,"North Indian, Chinese",350.0,Dine-out,0
No,No,8,Rajajinagar,Quick Bites,others,250.0,Dine-out,0
No,No,7,Rajajinagar,Quick Bites,Street Food,150.0,Dine-out,0
No,No,68,Rajajinagar,Quick Bites,"South Indian, North Indian",450.0,Dine-out,0
Yes,No,18,Rajajinagar,Quick Bites,others,250.0,Dine-out,1
No,No,36,Rajajinagar,Quick Bites,South Indian,300.0,Dine-out,0
Yes,No,71,Rajajinagar,Quick Bites,"Fast Food, Beverages",400.0,Dine-out,0
No,No,0,Rajajinagar,Quick Bites,South Indian,300.0,Dine-out,1
No,No,0,Rajajinagar,Quick Bites,South Indian,300.0,Dine-out,1
No,No,61,Rajajinagar,Quick Bites,Fast Food,150.0,Dine-out,0
No,No,0,Rajajinagar,Quick Bites,South Indian,350.0,Dine-out,1
No,No,0,Rajajinagar,Quick Bites,others,300.0,Dine-out,1
No,No,0,Rajajinagar,Quick Bites,Biryani,400.0,Dine-out,1
Yes,No,0,Rajajinagar,Quick Bites,Fast Food,200.0,Dine-out,1
Yes,No,27,Rajajinagar,Food Court,others,450.0,Dine-out,0
Yes,No,4,Rajajinagar,Quick Bites,"South Indian, Biryani",400.0,Dine-out,0
Yes,No,9,others,Food Court,others,250.0,Dine-out,0
No,No,37,Rajajinagar,Quick Bites,Biryani,300.0,Dine-out,0
No,No,5,Rajajinagar,Quick Bites,South Indian,300.0,Dine-out,0
Yes,No,4,Rajajinagar,Quick Bites,Fast Food,200.0,Dine-out,0
No,No,0,Rajajinagar,Quick Bites,South Indian,100.0,Dine-out,1
No,No,0,Rajajinagar,Quick Bites,South Indian,150.0,Dine-out,1
No,No,0,Rajajinagar,Quick Bites,"Biryani, Kebab",300.0,Dine-out,1
No,No,0,Rajajinagar,Quick Bites,others,200.0,Dine-out,1
No,No,0,Rajajinagar,Quick Bites,others,300.0,Dine-out,1
No,No,0,Rajajinagar,Quick Bites,others,200.0,Dine-out,1
No,No,0,Rajajinagar,Quick Bites,Biryani,250.0,Dine-out,1
No,No,0,Rajajinagar,Quick Bites,Street Food,100.0,Dine-out,1
No,No,0,Rajajinagar,Quick Bites,"South Indian, Biryani",300.0,Dine-out,1
No,No,0,Rajajinagar,Quick Bites,"South Indian, Chinese",150.0,Dine-out,1
No,No,0,Rajajinagar,Quick Bites,others,200.0,Dine-out,1
Yes,No,0,Rajajinagar,Quick Bites,"Biryani, Kebab",250.0,Dine-out,1
Yes,No,9,Rajajinagar,Quick Bites,others,450.0,Dine-out,0
No,No,37,Rajajinagar,Quick Bites,South Indian,300.0,Dine-out,0
No,No,27,Rajajinagar,Quick Bites,South Indian,200.0,Dine-out,1
No,No,12,Rajajinagar,Quick Bites,Street Food,150.0,Dine-out,0
No,No,4,Rajajinagar,Quick Bites,"North Indian, South Indian",400.0,Dine-out,0
No,No,0,Rajajinagar,Quick Bites,South Indian,150.0,Dine-out,1
No,No,4,Rajajinagar,Quick Bites,South Indian,400.0,Dine-out,0
No,No,4,Rajajinagar,Quick Bites,"North Indian, Chinese",300.0,Dine-out,0
No,No,35,Rajajinagar,Quick Bites,South Indian,100.0,Dine-out,0
Yes,No,33,Rajajinagar,Quick Bites,Street Food,200.0,Dine-out,0
No,No,4,Rajajinagar,Quick Bites,others,150.0,Dine-out,0
No,No,4,Rajajinagar,Quick Bites,South Indian,400.0,Dine-out,0
No,No,0,Rajajinagar,Quick Bites,South Indian,250.0,Dine-out,1
No,No,5,Rajajinagar,Quick Bites,Biryani,300.0,Dine-out,0
No,No,4,Rajajinagar,Quick Bites,South Indian,100.0,Dine-out,0
No,No,4,Rajajinagar,Quick Bites,"South Indian, North Indian, Chinese",150.0,Dine-out,0
No,No,0,Rajajinagar,Quick Bites,South Indian,250.0,Dine-out,1
No,No,10,Rajajinagar,Quick Bites,"Biryani, Kebab",150.0,Dine-out,0
No,No,0,Rajajinagar,Quick Bites,South Indian,250.0,Dine-out,1
No,No,0,Rajajinagar,Quick Bites,North Indian,150.0,Dine-out,1
No,No,0,Rajajinagar,Quick Bites,others,300.0,Dine-out,1
No,No,0,Rajajinagar,Quick Bites,others,200.0,Dine-out,1
No,No,0,Rajajinagar,Quick Bites,others,300.0,Dine-out,1
No,No,0,Rajajinagar,Quick Bites,"South Indian, Biryani",300.0,Dine-out,1
No,No,22,Rajajinagar,Quick Bites,South Indian,200.0,Dine-out,0
Yes,No,268,Rajajinagar,Quick Bites,"South Indian, Biryani",250.0,Dine-out,1
Yes,No,108,Rajajinagar,Quick Bites,others,750.0,Dine-out,0
Yes,No,28,Rajajinagar,Quick Bites,"North Indian, South Indian, Chinese",300.0,Dine-out,0
Yes,No,141,Rajajinagar,Quick Bites,others,400.0,Dine-out,0
Yes,No,5,Rajajinagar,Quick Bites,Fast Food,200.0,Dine-out,0
Yes,No,344,Rajajinagar,Quick Bites,"North Indian, South Indian, Chinese",350.0,Dine-out,1
Yes,No,22,Rajajinagar,Quick Bites,"North Indian, Fast Food",300.0,Dine-out,0
Yes,No,53,Rajajinagar,Quick Bites,"North Indian, South Indian, Chinese",300.0,Dine-out,1
Yes,No,209,Rajajinagar,Quick Bites,others,450.0,Dine-out,1
Yes,No,69,Rajajinagar,Food Court,South Indian,500.0,Dine-out,0
Yes,Yes,1026,others,Casual Dining,others,800.0,Dine-out,1
Yes,Yes,397,others,"Casual Dining, Cafe",others,600.0,Dine-out,1
Yes,No,245,others,Casual Dining,others,600.0,Dine-out,1
No,No,175,others,Quick Bites,others,350.0,Dine-out,1
No,No,180,others,Quick Bites,Biryani,300.0,Dine-out,1
Yes,No,110,others,Casual Dining,others,500.0,Dine-out,0
Yes,No,74,others,Casual Dining,others,400.0,Dine-out,1
Yes,No,68,others,Casual Dining,"North Indian, Chinese",500.0,Dine-out,0
No,Yes,96,others,"Pub, Casual Dining",others,1200.0,Dine-out,1
Yes,Yes,405,others,"Casual Dining, Bar",others,800.0,Dine-out,0
No,No,30,others,Quick Bites,others,300.0,Dine-out,0
No,No,0,others,Casual Dining,others,600.0,Dine-out,1
No,No,178,others,Casual Dining,"Chinese, North Indian",750.0,Dine-out,1
Yes,No,123,others,Casual Dining,others,750.0,Dine-out,0
No,No,239,others,"Casual Dining, Cafe",others,600.0,Dine-out,0
Yes,No,99,others,Cafe,others,500.0,Dine-out,0
Yes,No,285,others,Casual Dining,others,800.0,Dine-out,1
Yes,No,18,others,"Sweet Shop, Quick Bites","Mithai, Street Food",400.0,Dine-out,0
Yes,No,37,others,Cafe,"Cafe, Fast Food",900.0,Dine-out,0
No,No,23,others,"Casual Dining, Bar",others,1200.0,Dine-out,0
Yes,No,74,others,Casual Dining,others,450.0,Dine-out,0
No,No,61,others,Casual Dining,"North Indian, South Indian, Chinese",600.0,Dine-out,0
No,No,0,others,Casual Dining,"South Indian, North Indian, Chinese",650.0,Dine-out,1
No,No,49,others,"Sweet Shop, Quick Bites",others,250.0,Dine-out,0
Yes,No,373,others,Quick Bites,others,400.0,Dine-out,1
No,No,407,others,Quick Bites,others,400.0,Dine-out,1
No,No,66,others,Quick Bites,South Indian,300.0,Dine-out,1
Yes,No,75,others,Quick Bites,South Indian,200.0,Dine-out,1
Yes,No,136,others,Quick Bites,others,500.0,Dine-out,0
No,No,43,others,Quick Bites,South Indian,150.0,Dine-out,0
Yes,No,65,others,Quick Bites,others,200.0,Dine-out,1
No,No,46,others,Quick Bites,others,350.0,Dine-out,0
Yes,No,40,others,Quick Bites,others,500.0,Dine-out,0
Yes,No,0,others,Quick Bites,Fast Food,150.0,Dine-out,1
Yes,No,42,others,Quick Bites,others,300.0,Dine-out,0
No,No,7,others,Quick Bites,Street Food,100.0,Dine-out,0
No,No,11,others,Quick Bites,Biryani,300.0,Dine-out,0
Yes,No,0,others,Quick Bites,South Indian,100.0,Dine-out,1
No,No,57,others,Quick Bites,Desserts,600.0,Dine-out,1
No,No,0,others,Quick Bites,Fast Food,300.0,Dine-out,1
No,No,0,others,Quick Bites,Biryani,300.0,Dine-out,1
No,No,0,others,Quick Bites,"Fast Food, Beverages",200.0,Dine-out,1
Yes,No,77,others,Quick Bites,Biryani,400.0,Dine-out,0
Yes,No,0,others,Quick Bites,South Indian,200.0,Dine-out,1
Yes,No,7,others,Quick Bites,"Biryani, Kebab",400.0,Dine-out,0
No,No,0,others,Quick Bites,others,150.0,Dine-out,1
No,No,0,others,Quick Bites,Biryani,250.0,Dine-out,1
No,No,0,others,Quick Bites,Biryani,250.0,Dine-out,1
No,No,0,others,Quick Bites,others,200.0,Dine-out,1
No,No,0,others,Quick Bites,Fast Food,250.0,Dine-out,1
No,No,0,others,Quick Bites,"Biryani, Kebab",300.0,Dine-out,1
No,No,0,others,Quick Bites,"South Indian, North Indian, Chinese",200.0,Dine-out,1
Yes,No,9,others,Quick Bites,others,200.0,Dine-out,0
No,No,51,others,Quick Bites,Fast Food,200.0,Dine-out,1
No,No,12,others,Quick Bites,South Indian,200.0,Dine-out,0
No,No,0,others,Quick Bites,others,400.0,Dine-out,1
No,No,4,others,Quick Bites,Biryani,200.0,Dine-out,0
No,No,0,others,Quick Bites,Biryani,250.0,Dine-out,1
No,No,0,others,Quick Bites,"Fast Food, Beverages",150.0,Dine-out,1
No,No,0,others,Quick Bites,South Indian,300.0,Dine-out,1
No,No,0,others,Quick Bites,"South Indian, Chinese",200.0,Dine-out,1
No,No,4,others,Quick Bites,Biryani,300.0,Dine-out,0
No,No,4,others,Quick Bites,"South Indian, Chinese",150.0,Dine-out,0
Yes,No,162,others,Quick Bites,"North Indian, Chinese",400.0,Dine-out,0
No,Yes,4781,Malleshwaram,others,others,2600.0,Dine-out,1
Yes,Yes,1985,Malleshwaram,Casual Dining,others,2000.0,Dine-out,1
No,No,2324,Malleshwaram,others,others,1800.0,Dine-out,1
No,Yes,968,Malleshwaram,Fine Dining,others,2000.0,Dine-out,1
No,Yes,420,others,Casual Dining,others,1200.0,Dine-out,1
No,Yes,1367,Malleshwaram,Casual Dining,others,1300.0,Dine-out,1
No,Yes,566,Malleshwaram,Fine Dining,others,2500.0,Dine-out,1
Yes,Yes,1157,Malleshwaram,Casual Dining,Chinese,1700.0,Dine-out,1
Yes,Yes,6470,Malleshwaram,"Casual Dining, Bar",others,1400.0,Dine-out,1
Yes,Yes,610,Malleshwaram,Casual Dining,North Indian,1000.0,Dine-out,1
Yes,No,789,Malleshwaram,Casual Dining,others,1000.0,Dine-out,1
Yes,Yes,1103,Malleshwaram,Casual Dining,others,1500.0,Dine-out,1
Yes,No,1734,Malleshwaram,Pub,others,1400.0,Dine-out,1
No,No,218,Malleshwaram,Casual Dining,others,800.0,Dine-out,1
Yes,No,4421,Malleshwaram,Quick Bites,South Indian,150.0,Dine-out,1
No,No,777,Malleshwaram,Lounge,others,1400.0,Dine-out,1
No,Yes,167,others,"Bar, Casual Dining",others,1400.0,Dine-out,1
Yes,Yes,471,Malleshwaram,"Casual Dining, Bar",others,1200.0,Dine-out,1
Yes,No,317,Malleshwaram,Casual Dining,others,1200.0,Dine-out,1
Yes,No,274,Malleshwaram,Cafe,others,600.0,Dine-out,1
Yes,No,80,Malleshwaram,Cafe,Cafe,500.0,Dine-out,1
No,No,493,Malleshwaram,Casual Dining,others,1500.0,Dine-out,1
No,Yes,1145,Malleshwaram,Casual Dining,"North Indian, South Indian",1100.0,Dine-out,1
No,No,742,Malleshwaram,Pub,others,1500.0,Dine-out,1
No,Yes,405,Malleshwaram,Lounge,others,1500.0,Dine-out,1
